상품범주(대),상품범주(중),상품범주(소),상품범주(세),상품,상품명,매출금액(취급고기준),카테고리,Dictionary
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,126506,랜시푸드 새우롤네트(20g*20입 400g/EA),1262332,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,128988,사세통상 왕새우튀김(30g*10개입 300g/EA),412066297,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,130432,한성 새우까스(유통용 700g/EA),1235576,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,130603,이츠웰 탱글탱글새우까스(60g*10입 600g/EA),27155906,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,142599,한맥 새우까스(1Kg/EA),3760502,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,143213,랜시푸드 감자말이새우(30g*10입 300g/EA),88301158,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,147277,모닝하임 깐쇼새우(1Kg/EA),7545750,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,158768,재호물산 감자말이새우(200g/EA),592800,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,159989,이츠웰 한입깐쇼새우(6±3g*130±10입 1Kg/EA),203080229,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,177829,가토코 새우까스(60g*10입 600g/EA),106383759,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,246857,사세통상 후라이드새우링(23g*32입 736g/EA),9750396,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,253091,이츠웰 가득찬깐쇼새우(18±1g*55±3개입 1Kg/EA),189536279,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,253469,사세통상 새우프리터(1Kg/EA),676420,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,257882,성원냉동식품 새우맛까스(60g*10입 600g/EA),524385,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,257883,성원냉동식품 새우맛까스(100g*10입 1Kg/EA),156833,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,257886,성원냉동식품 통살듬뿍새우까스(100g*10입 1Kg/EA),4839936,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,257887,성원냉동식품 통살듬뿍새우까스(60g*10입 600g/EA),4205692,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,263767,랜시푸드 빵가루새우볼(20g*25개입 500g/EA),4592308,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,279083,이츠웰 가득찬깐쇼새우(밀키트용 200g/EA),4078290,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,281398,이츠웰 55.5코코넛흰다리새우까스(60g*20입 1.2Kg/EA),52216,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,281399,이츠웰 55.5코코넛흰다리새우까스(80g*15입 1.2Kg/EA),713634,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,283392,엠디에스 통살새우꼬치(70g*10입 700g/EA),12029868,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,290160,빵가루새우패티(빈스킹토스트용 65g*10개입 650g/EA),2308500,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,301339,사세통상 빵가루새우패티(65g*10입 650g/EA),16915196,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,320836,왕새우까스(탄광맥주용 450g/EA),3822000,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,321384,에이치푸드서플라이 깐쇼새우(16-20 1Kg/EA),19599492,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,321388,에이치푸드서플라이 팝콘새우(60-90 1Kg/EA),3712655,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,321627,빵가루리얼새우패티(햇잎푸드용 65g*10입 650g/EA),614200,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,321754,이츠웰 오곡깐쇼새우(10±2g*90±10입 1Kg/EA),453116859,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,321755,이츠웰 새우크런치(8±2g*90±10입 1Kg/EA),34931923,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,324216,통새우가라아게(이도비어용 500g/EA),57000,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,327269,성원냉동식품 통살듬뿍새우까스(80g*10입 800g/EA),622600,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,341906,가토코 새우까스(50g*20입 1Kg/EA),33827857,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,343259,새우까스(크래프트한스용 40g*24입 960g/EA),2597960,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,343740,C&S 통살새우까스(60g*20입 1.2Kg/EA),31866010,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,344249,이츠웰 55.5코코넛흰다리새우까스(리뉴얼_60g*20입 1.2Kg/EA),103555457,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,344250,이츠웰 55.5코코넛흰다리새우까스(리뉴얼_80g*15입 1.2Kg/EA),115676544,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,345900,딤섬 감자말이새우(20g*10입 200g/EA),1162650,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,348229,통살새우패티(70g*20입 1.4Kg/EA),15215909,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,349476,굿프랜즈 깐쇼새우(1Kg/EA),12417771,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,351624,빵가루새우링(화락용 736g*12입 8.832Kg/BOX),3066000,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,353430,뻥이요 새우까스(60g*10입 600g/EA),7365205,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,355183,사옹원 코코넛새우까스(아라마크용 물류대행_30g*33입 1Kg/EA),19814,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,356453,골든피트 감자말이새우(20g*10입 200g/EA),7662120,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,359301,통살새우볼(스텔라떡볶이용 NEW 1Kg/EA),21992600,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,369004,C새우고로케(청년다방용 300g/EA),15562140,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,370334,냉동통살새우패티(프랭크용 77g*10입 770g/EA),1839594736,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,370431,딤섬 통살새우링까스(b에프앤비용 50g*20입 1Kg/EA),116000,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,370634,이츠웰 탱글탱글새우까스(리뉴얼_60g*10입 600g/EA),35306093,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,371276,고선생 깐쇼새우(고선생용 1Kg/EA),29895800,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,373100,C새우고로케(한경용 에비카츠_NEW 300g/EA),48810720,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,373227,이츠웰 오곡깐쇼새우(다인홀푸드용 1Kg/EA),1700040,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,373228,이츠웰 한입깐쇼새우(다인홀푸드용 1Kg/EA),396205,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,374155,맛조은 통살새우까스(60g*10개입 600g/EA),2819920,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,374156,맛조은 통살새우까스(80g*10개입 800g/EA),19282422,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,379065,깐쇼새우(순정용 1Kg/EA),3301880,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,379066,통살새우패티(순정용 40g*10압 400g/EA),5434950,0,
가공식품,냉동가공식품,까스(커틀릿)류,새우가공품,382021,자연드림 통살새우까스(25±2입 350g/EA),9440,0,
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,102407,천일식품 생선까스(60g*20입 1.2Kg/EA),70000,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,120364,사조대림 생선까스2(60g*20입 1.2Kg/EA),75575891,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,125894,딤섬 생선까스(60g*20입 1.2Kg/EA),212474865,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,127159,조이락 생선까스(60g*20입 1.2Kg/EA),19179019,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,128221,랜시푸드 생선까스(60g*20입 1.2Kg/EA),60099046,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,130549,이츠웰 흰살생선까스(60g*100입 6Kg/EA),33292,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,132365,굿프랜즈 생선까스(1.2Kg/EA),1216536,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,132854,참손 크런치생선까스(레몬향_60g*10개입 600g/EA),56767619,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,132855,참손 매운맛생선까스(60g*10입 600g/EA),6429077,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,138622,생선까스(60g*20개입 식당용 1.2Kg/EA),413400,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,141456,랜시푸드 생선까스(60g*50입 3Kg/EA),7176507,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,165394,참손 청파래생선까스(60g*20입 1.2Kg/EA),43530713,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,166558,대림선 생선까스4(60g*20개입 1.2Kg/EA),106264433,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,195538,식자대감 흰살생선까스(3Kg/EA),2904960,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,207099,모노링크 생선까스(수제 700g/EA),23000,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,228168,가토코 연어타르타르까스(60g*10입 600g/EA),5892305,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,236453,딤섬 생선까스(벌크_60g*50입 3Kg/EA),130244964,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,241328,딤섬 생선까스(60g*20입 프로모션용 1.2Kg/EA)_홍보물,51826,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,241498,청정원 클로렐라생선까스(60g*10입 600g/EA),8230660,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,241536,참손 크런치녹차생선까스(60g*10개입 600g/EA),2668769,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,259493,참손푸드 연어까스(60g*10입 600g/EA),21543368,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,265528,한성기업 생선까스(1.2Kg/EA),451000,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,272754,이츠웰 흰살생선까스(리뉴얼_60g*20입 1.2Kg/EA),193596428,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,272756,이츠웰 커리볼생선까스(리뉴얼_60g*20입 1.2Kg/EA),23406085,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,272771,이츠웰 별바다포테이토생선까스(60g*20입 1.2Kg/EA),13051134,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,276200,이츠웰 흰살생선까스(리뉴얼_60g*100입 6Kg/BOX),30573364,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,276204,이츠웰 커리볼생선까스(리뉴얼_80g*10입 800g/EA),13723301,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,276274,이츠웰 흰살생선까스(리뉴얼_80g*10입 800g/EA),89072767,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,279131,사조대림 크런치생선까스(800g/EA),34239306,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,279939,천일식품 흰살생선까스(60g*20입 1.2Kg/EA),315269793,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,282536,이츠웰 코코넛치즈연어스틱(40g*25개입 1Kg/EA),23305374,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,287521,생선까스(툴스돈카츠용 80g*20입 1.6Kg/EA),13824000,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,290872,생선까스(호천당용 1.4Kg/EA),11955250,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,295573,조아해 흰살생선까스(60g*20입 1.2Kg/EA),38065,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,336567,참손 그린갈릭하트피쉬까스(하트모양_유청칼슘_60g*10입 600g/EA),1492211,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,342147,조아해 흰살생선까스(50g*20입 1Kg/EA),25011076,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,348144,삼양 흰살생선까스(60g*20입 1.2Kg/EA),495000,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,348751,굿프랜즈 흰살생선까스(60g*20 1.2Kg/EA),296257,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,353505,가토코 생선까스(60g*20입 1.2Kg/EA),37986625,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,354594,한진씨푸드 대구순살까스(자연드림_6±2입 500g/EA),8850661,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,354598,한진씨푸드 명태생선까스(자연드림_6±2입 500g/EA),7955028,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,359689,튼튼스쿨 롱생선까스(60g*20입 1.2Kg/EA),47369575,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,360128,가토코 생선까스(30g*40입 1.2Kg/EA),22477749,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,360129,가토코 생선까스(50g*20입 1Kg/EA),66626628,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,366017,가토코 생선까스(80g*20입 1.6Kg/EA),65105658,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,372511,조아해 흰살생선까스(리뉴얼_60g*20입 1.2Kg/EA),77890415,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,374142,참손 생선까스(60g*10개입 600g/EA),1807353,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,374143,참손 생선까스(80g*10개입 800g/EA),1917831,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,376545,한진씨푸드 명태생선까스(자연드림 제주직송용 500g/EA),1113600,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,생선까스,380780,하트피쉬커틀렛(기획_60g*10입 600g/EA),520180,1,생선까스
가공식품,냉동가공식품,까스(커틀릿)류,오징어까스,122194,천일식품 청파래오징어까스(60g*20입 1.2Kg/PAC),56860399,1,오징어까스
가공식품,냉동가공식품,까스(커틀릿)류,오징어까스,228105,가토코 청파래오징어까스(60g*10입 600g/EA),73362901,1,오징어까스
가공식품,냉동가공식품,까스(커틀릿)류,오징어까스,276205,이츠웰 청파래오징어까스(리뉴얼_60g*10입 600g/EA),25365841,1,오징어까스
가공식품,냉동가공식품,까스(커틀릿)류,오징어까스,276206,이츠웰 청파래오징어까스(리뉴얼_80g*10입 800g/EA),26845800,1,오징어까스
가공식품,냉동가공식품,까스(커틀릿)류,오징어까스,276208,이츠웰 청파래오징어까스(리뉴얼_40g*20입 800g/EA),19147204,1,오징어까스
가공식품,냉동가공식품,까스(커틀릿)류,오징어까스,293008,이츠웰 크런치어니언오징어까스(80g*10개입 800g/EA),6031058,1,오징어까스
가공식품,냉동가공식품,까스(커틀릿)류,오징어까스,353433,뻥이요 오징어까스(60g*10입 600g/EA),8201549,1,오징어까스
가공식품,냉동가공식품,까스(커틀릿)류,오징어까스,374145,맛조은 청파래오징어까스(40g*20개입 800g/EA),6189749,1,오징어까스
가공식품,냉동가공식품,까스(커틀릿)류,오징어까스,374149,맛조은 청파래오징어까스(60g*10개입 600g/EA),2237349,1,오징어까스
가공식품,냉동가공식품,까스(커틀릿)류,오징어까스,374152,맛조은 청파래오징어까스(80g*10개입 800g/EA),2393405,1,오징어까스
가공식품,냉동가공식품,까스(커틀릿)류,치킨까스(국산),102492,하림 치킨까스(46g/개 1Kg/EA),30175141,1,치킨까스(국산)
가공식품,냉동가공식품,까스(커틀릿)류,치킨까스(국산),112404,하림 통가슴살치킨까스(60g*10입 600g/EA),59303303,1,치킨까스(국산)
가공식품,냉동가공식품,까스(커틀릿)류,치킨까스(국산),118283,상신 순살치킨까스(100g*10입 1Kg/EA),238124593,1,치킨까스(국산)
가공식품,냉동가공식품,까스(커틀릿)류,치킨까스(국산),118284,상신 순살치킨까스(130g*10입 1.3Kg/EA),168943941,1,치킨까스(국산)
