상품범주(대),상품범주(중),상품범주(소),상품범주(세),상품,상품명,매출금액(취급고기준),Kearney,,,상품범주(세),
가공식품,분말가공품,프리믹스,튀김가루,238871,프레시원 튀김가루(1Kg/EA),"115,074,819",,,,,
가공식품,분말가공품,프리믹스,튀김가루,253181,맥선 튀김가루(바삭한 1Kg/EA),"290,000",,,,,
가공식품,분말가공품,프리믹스,튀김가루,283390,우리밀농협 튀김가루(우리밀_발아통밀 500g/EA),"915,462",,,,,
가공식품,분말가공품,프리믹스,튀김가루,317977,탕수육튀김가루(소주한잔용 2Kg/EA),"6,039,000",,,,,
가공식품,분말가공품,프리믹스,튀김가루,325306,오가닉스토리 튀김가루(우리밀_유기농 250g/EA),"619,990",,,,,
가공식품,분말가공품,프리믹스,튀김가루,326152,허브덴뿌라튀김용파우더(도쿄시장용 5Kg/EA),"1,806,180",,,,,
가공식품,분말가공품,프리믹스,튀김가루,340712,오뚜기 튀김가루(500g/EA),"86,640",,,,,
가공식품,분말가공품,프리믹스,튀김가루,352755,별튀김가루(스텔라떡볶이용 7Kg/BOX),"29,718,750",,,,,
가공식품,분말가공품,프리믹스,튀김가루,354496,자연드림 우리밀튀김가루(1Kg/EA),"8,089,224",,,,,
가공식품,분말가공품,프리믹스,튀김가루,355928,삼양사 튀김가루(아라마크용 물류대행 1Kg/EA),"37,554",,,,,
가공식품,분말가공품,프리믹스,튀김가루,362890,C허브덴뿌라튀김용파우더(한경용 5Kg/EA),"124,838,000",,,,,
가공식품,분말가공품,프리믹스,튀김가루,371562,자연드림 우리밀로만든튀김가루(1Kg/EA),"3,280,408",,,,,
가공식품,분말가공품,프리믹스,튀김가루,376534,자연드림 우리밀튀김가루(제주직송용 1Kg/EA),"267,746",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,100338,오뚜기 핫케익가루(1Kg/EA),"7,257,046",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,100340,태원식품 브래딩믹스(5Kg/EA),"22,912,605",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,100343,백설 녹두빈대떡가루(500g/EA),"14,806,728",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,100347,백설 도넛가루(1Kg/EA),"1,813,204",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,100349,백설 도넛덧가루(10Kg/EA),"3,211,141",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,100352,은진물산 메쉬드포테이토분말(1Kg/EA),"14,536,456",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,100394,백설 핫케익가루(1Kg/EA),"69,804,938",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,100395,백설 핫케익가루(500g/EA),"6,924,035",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,100398,백설 프리믹스(호두과자용 11Kg/EA),"4,020,203",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,104305,백설 머핀믹스(RENEWAL 오븐용 500g/EA),"7,199,268",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,104370,백설 녹차맛찹쌀호떡믹스(RENEWAL 400g/EA),"6,710,395",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,104379,백설 찹쌀호떡믹스(RENEWAL 400g/EA),"103,306,884",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,113161,이슬나라 돈까스배터믹스(1Kg/EA),"6,980",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,118456,백설 배터믹스(20Kg/EA),"20,606,603",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,120401,곰표 와플파이믹스(10Kg/EA),"4,166,969",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,120782,시미루 타피오카펄(400g/EA),"13,380",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,125126,태명식품 오꼬노미파우더(1Kg/EA),"195,920",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,127019,이슬나라 치킨파우더(5Kg/EA),"2,398,465",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,127121,큐원 와플믹스(10Kg/EA),"676,192",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,127866,곰표 호떡믹스(10Kg/EA),"26,145",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,128064,백설 감자수제비가루(500g/EA),"19,960,466",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,129119,쇼켄제조 배터믹스(10Kg/EA),"4,552,060",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,130163,모노링크 오꼬노미믹스(1Kg/EA),"1,438,454",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,130394,백설 머핀믹스(클래식 10Kg/EA),"2,569,761",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,130646,오뚜기 초코핫케익분말(1Kg/EA),"2,773,604",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,133158,백설 감자수제비가루(240g/EA),"105,544",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,133584,백설 배터믹스(프리미엄 20Kg/EA),"118,601,603",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,139891,콤플릿 크라프트브레드(10Kg/EA),"1,293,438",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,140182,CJ제일제당 팝콘믹스(NEW 20Kg/EA),"1,019,185,010",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,140785,태원식품 웨이브프리믹스(5Kg/EA),"635,391",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,140786,태원식품 매콤한물결무늬파우더(5Kg/EA),"3,957,441",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,141425,테이준 배터믹스(5Kg/EA),"4,705,440",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,141493,선인 커스터드크림믹스(M 10Kg/EA),"1,105,110",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,142497,삼조쎌텍 메쉬드포테이토(1Kg/EA),"1,657,959",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,142623,삼조쎌텍 프리믹스-H(2Kg/EA),"7,019,508",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,143409,아이엠 스트링도우믹스(580g/EA),"77,525",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,149067,대한제분 머핀믹스(10Kg/EA),"2,681,490",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,150514,태원식품 스위트도우(265g/EA),"66,773",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,151798,삼립식품 쫄깃한잉글리시머핀(240g*10입 2.4Kg/BOX),"40,500",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,153612,큐원 호두과자믹스(11Kg/EA),"150,000",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,159000,레드스타 변성전분(22Kg/EA),"2,413,761",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,160453,백설 핫케익믹스(영양균형 800g/EA),"656,594",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,166048,레벤 치킨파우더(한창경용 NEW_7번순살 2Kg/EA),"2,964,600",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,166049,레벤 치킨파우더(한창경용 NEW 델리용 2Kg/EA),"3,829,750",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,166466,다이찌식품 배터믹스(돈까스용 5Kg/EA),"53,751,592",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,169856,쇼켄제조 베타믹스(가라아게용 2Kg/EA),"137,330",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,172377,백설 식빵믹스(RENEWAL_옥수수 760g/EA),"6,709,270",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,172451,움트리 치킨파우더(켄터키 1Kg/EA),"6,656,263",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,172452,백설 오븐용깨찰빵믹스(NEWL 500g/EA),"4,884,164",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,172858,백설 브라우니믹스(RENEWAL 320g/EA),"13,664,739",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,173576,백설 초코칩쿠키믹스(리뉴얼 290g/EA),"14,756,280",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,173817,백설 식빵믹스(RENEWAL 760g/EA),"22,120,905",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,175140,태원식품 브레딩믹스(5Kg/EA),"132,851",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,177899,순살치킨파우더(유성닭발용 5kg*2입 10Kg/BOX),"480,000",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,178272,백설 바닐라케익믹스(290g/EA),"666,927",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,197095,백설 프리믹스파우더(60계용 17년리뉴얼 1Kg/EA),"1,493,148,450",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,197325,치킨파우더(캔즈용 5Kg/EA),"592,000",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,230480,백설 와플믹스(아메리칸 10Kg/EA),"25,417,908",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,230482,백설 붕어빵믹스(10Kg/EA),"23,423,615",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,230483,백설 옛날호떡믹스(10Kg/EA),"18,554,412",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,232107,백설 핫도그가루(범용_지대 즉석조리용 10Kg/EA),"22,157,690",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,235402,백설 또아식빵전용믹스(10Kg/EA),"15,421,550",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,235528,선인 커스타드믹스(M 1Kg/EA),"1,557,008",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,240900,백설 이스트도너스가루(22Kg/EA),"6,977,060",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,242542,물반죽파우더(맥쓰용 5Kg/EA),"1,967,300",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,242543,치킨파우더(맥쓰용 5Kg/EA),"5,500,800",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,243198,백설 프리믹스(식빵공방전용 식빵믹스 10Kg/EA),"51,468,347",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,246029,백설 탕수육가루2(10Kg/EA),"4,047,367",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,246227,베터믹스(최고당돈까스용 5Kg/EA),"129,585,342",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,249239,대두식품 파인소프트-T(10Kg/EA),"23,598,480",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,254989,백설 치킨전용믹스(순한맛 5Kg/EA),"172,749,389",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,254990,백설 치킨전용믹스(매운맛 5Kg/EA),"190,703,796",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,265004,맛죤식품 브래딩믹스(치킨파우더 5Kg/EA),"1,868,155",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,265882,대두식품 파인소프트202(2Kg/EA),"2,381,417",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,268731,백설 쿠킷(감자전 120g/EA),"-1,372",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,282195,튀김프리믹스(킹콩떡볶이용 10Kg/BOX),"2,024,000",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,282342,제이푸드서비스 돈까스베터믹스(10Kg/EA),"1,818,108",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,284723,제이푸드서비스 치킨파우더(후라이드용 5Kg/EA),"9,237,117",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,284724,제이푸드서비스 치킨파우더(양념치킨용 5Kg/EA),"2,032,881",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,285810,바이올렛믹스(롤링핀용 630g*15입 9.45Kg/BOX),"9,155,400",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,285855,다크초코파우더(롤링핀용 1Kg/EA),"5,112,000",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,285856,압구정믹스(롤링핀용 2424g*5입 12.12Kg/BOX),"12,560,800",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,285858,요거트파우더(롤링핀용 1Kg/EA),"18,788,000",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,285859,부드러운식빵믹스(롤링핀용 700g*15입 10.5Kg/BOX),"472,200",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,285866,블스콘파우더(롤링핀용 5입 10Kg/BOX),"60,000",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,285874,파운드믹스(롤링핀용 440g*15입 6.6Kg/BOX),"823,200",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,285878,마롱깜파뉴믹스(롤링핀용 450g*15입 6.75Kg/BOX),"248,400",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,285883,제주녹차파우더(롤링핀용 500g/EA),"4,539,450",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,285891,크스콘파우더(롤링핀용 5입 10Kg/BOX),"3,200,000",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,285894,프리미엄식빵믹스(롤링핀용 15입 7.14Kg/BOX),"2,234,650",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,287700,달콘믹스(롤링핀용 6.54Kg/BOX),"352,000",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,287704,크런치믹스(롤링핀용 13.08Kg/BOX),"2,773,000",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,287799,베타믹스(푸드피알용 NEW 5Kg/EA),"17,547,300",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,290411,백설 전용믹스(청춘당 10Kg/EA),"303,934,148",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,292066,치킨파우더(예스닭강정용 5kg*4입 20Kg/BOX),"1,708,300",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,294271,백설 쿠킷(김치전 210g/EA),"107,512",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,295531,제이푸드서비스 전분배터믹스(20Kg/EA),"55,575,600",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,296045,뫼루니 물결파우더(고소한파우더 5Kg/EA),"1,327,100",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,296651,베이크플러스 크라프트콘믹스(10Kg/EA),"3,597,853",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,296761,치킨배터믹스(올바른에프앤비용 5Kg/EA),"28,292,700",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,298285,족발파우더(포레스트용 4입 20Kg/BOX),"72,400",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,303088,태원식품 배터믹스(JW 5Kg/EA),"507,513",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,308977,배터믹스(이백장용 5Kg/EA),"68,980,108",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,317426,오뚜기 찹쌀미니도나스믹스(500g/EA),"1,753,072",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,323664,대두식품 파인소프트C(2Kg/EA),"906,990",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,324170,배터믹스(깐튀남용 5Kg/EA),"6,125,350",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,324751,태원식품 포크커틀넷배터(20Kg/EA),"702,192",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,325419,매직파우더(에그홀릭용 18Kg/BOX),"1,551,500",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,325743,토리식품 핫케이크가루(우리밀_200g*3입 600g/EA),"367,010",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,328645,후라이드파우더(밀플랜비용 NEW 5Kg/EA),"108,000",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,331992,백설 핫케익믹스(RENEWAL_우리밀 500g/EA),"168,034",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,332953,짬뽕소스(금별맥주용 NEW 2Kg/EA),"42,960,308",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,334741,3.6.9브레딩믹스(대한푸드용 박스단위발주 5Kg/EA),"1,980,040",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,336541,백설 초코칩핫케익믹스(파우치_NEW 500g/EA),"-5,510",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,336542,백설 팬케익믹스(파우치_NEW 400g/EA),"151,255",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,338284,그믐베터믹스(그믐족발용 5Kg/EA),"13,320,000",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,338286,그믐파우더(그믐족발용 5Kg/EA),"18,900,000",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,339048,모던치킨파우더믹스(모던통닭용 5Kg/EA),"3,267,000",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,339421,크로플파우더(마트만용 2Kg/EA),"3,419,500",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,342003,쌀핫도그가루(명랑핫도그용 2kg*5입 10Kg/BOX),"2,360,852,234",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,343596,치킨파우더(곱떡치떡&찜꽁찜닭용 5Kg/EA),"104,560",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,345246,메쉬드포테이토(스텔라떡볶이용 50g*40입 2Kg/EA),"14,107,500",,,,,
가공식품,분말가공품,프리믹스,프리믹스기타,348494,백설 초코케익믹스(new 350g/EA),"2,001,112",,,,,
