Category1,Category2,Category3,Category4,Code,Name,SKU1,매출1,원가1,SKU2,매출2,원가2,SKU3,매출3,원가3
비식품,비식품기타,비식품기타,비식품기타,349732,글루텐분해유산균스티커(롤링핀용 200개 직송용 EA),11 EA,"114,130","105,341",9 EA,"83,610","77,173",8 EA,"82,280","75,946"
비식품,비식품기타,비식품기타,비식품기타,350305,종이봉투(스텔라떡볶이용 120mm*60mm*220mm_200입 EA),98 EA,"842,800","775,376",139 EA,"1,195,400","1,106,168",112 EA,"963,200","886,144"
비식품,비식품기타,비식품기타,비식품기타,351963,크라프트베이킹몰드(롤링핀용 소_600입 직송용 BOX),2 BOX,"134,000","123,682",,,,,,
비식품,비식품기타,비식품기타,비식품기타,353443,프라이접시(폴트버거용 4면접착_135*125*H30_1500입 BOX),3 BOX,"262,950","234,000",,,,,,
비식품,비식품기타,비식품기타,비식품기타,356772,메뉴스티커(버거타운용 120*60mm_5000입 BOX),2 BOX,"312,850","275,302",1 BOX,"176,480","155,302",1 BOX,"176,480","155,302"
비식품,비식품기타,비식품기타,비식품기타,357652,슬리브(고피자용 130*75*34_600입 BOX),57 BOX,"1,889,550","1,710,000",37 BOX,"1,226,550","1,110,000",38 BOX,"1,259,700","1,140,000"
비식품,비식품기타,비식품기타,비식품기타,360463,스티커(돼지게티용 리뷰써주게티_2000입 BOX),3 BOX,"160,470","146,028",3 BOX,"160,470","146,028",1 BOX,"53,490","48,676"
비식품,비식품기타,비식품기타,비식품기타,360465,스티커(돼지게티용 서비스라면좋아하게티_2000입 BOX),,,,1 BOX,"53,490","48,676",1 BOX,"53,490","48,676"
비식품,비식품기타,비식품기타,비식품기타,370028,더치커피납작유리병(카페희다용 뚜껑포함_38입 BOX),34 BOX,"1,096,500","899,130",28 BOX,"904,400","741,608",28 BOX,"904,400","741,608"
비식품,비식품기타,비식품기타,비식품기타,370029,밀크티납작유리병(카페희다용 뚜껑포함_38입 BOX),88 BOX,"2,842,400","2,330,768",74 BOX,"2,390,200","1,959,964",68 BOX,"2,194,700","1,799,654"
비식품,비식품기타,비식품기타,비식품기타,370241,프랭크 롤테이프(프랭크용 1.5cm*40m_3입 EA),604 EA,"1,993,200","1,844,012",605 EA,"1,996,500","1,847,065",610 EA,"2,013,000","1,862,330"
비식품,비식품기타,비식품기타,비식품기타,370270,프랭크 캐릭터열쇠고리(프랭크용 20입*15개 BOX),,,,2 BOX,"720,000","666,000",0 BOX,0,0
비식품,비식품기타,비식품기타,비식품기타,370769,분류스티커(제비파스타용 120*55_1000입 EA),21 EA,"630,000","535,500",3 EA,"90,000","76,500",,,
비식품,비식품기타,비식품기타,비식품기타,370770,로고스티커(제비파스타용 55파이_1000입 EA),37 EA,"462,500","393,125",10 EA,"125,000","106,250",,,
비식품,비식품기타,비식품기타,비식품기타,370771,리뷰스티커(제비파스타용 55파이_1000매 EA),38 EA,"475,000","403,750",8 EA,"100,000","85,000",,,
비식품,비식품기타,비식품기타,비식품기타,371260,메티에 시럽펌프(EA),11 EA,"54,750","34,095",12 EA,"58,410","37,038",3 EA,"13,290","9,084"
비식품,비식품기타,비식품기타,비식품기타,371453,초도물품장비(에프앤비용 BOX)_홍보물,238 BOX,"2,380","23,800",153 BOX,"1,530","8,469",133 BOX,"1,330",133
비식품,비식품기타,비식품기타,비식품기타,373281,도무송스티커(지티에스버거용 1도_110*200_1000입 BOX),3 BOX,"51,600","43,740",7 BOX,"120,400","102,060",5 BOX,"86,000","72,900"
비식품,비식품기타,비식품기타,비식품기타,373304,사각스티커(미카도스시용 NEW_대_500입 BOX),20 BOX,"600,000","537,000",14 BOX,"420,000","375,900",12 BOX,"360,000","322,200"
비식품,비식품기타,비식품기타,비식품기타,375226,이벤트물품장비(에프앤비용 BOX)_홍보물,,,,885 BOX,"8,850",885,1 BOX,10,1
비식품,비식품기타,비식품기타,비식품기타,379689,TB테라타워(타베코리아용 EA),,,,,,,20 EA,"39,800","36,418"
비식품,비식품기타,비식품기타,비식품기타,380123,맥주병용스티커(탄광맥주용 NEW_70mm_1000입 BOX),,,,,,,1 BOX,"108,000","96,660"
비식품,비식품기타,비식품기타,비식품기타,500914,고무줄(노란색_1kg PAC),8 PAC,"52,190","35,266",7 PAC,"45,640","30,477",10 PAC,"66,280","44,024"
비식품,비식품기타,비식품기타,비식품기타,500996,경인상사 철브러쉬(10입 PAC),1 PAC,"6,190","4,516",,,,2 PAC,"12,380","8,660"
비식품,비식품기타,비식품기타,비식품기타,501004,빗자루(PVC 가정용 EA),3 EA,"4,180","2,944",11 EA,"15,560","10,750",,,
비식품,비식품기타,비식품기타,비식품기타,501007,수수빗자루(EA),2 EA,"7,440","5,203",2 EA,"7,440","5,426",,,
비식품,비식품기타,비식품기타,비식품기타,501018,브러시(나무_PVC손잡이_자루각_1.2M EA),2 EA,"5,930","3,315",,,,,,
비식품,비식품기타,비식품기타,비식품기타,501385,빨래집게(10입 PAC),,,,,,,1 PAC,380,283
비식품,비식품기타,비식품기타,비식품기타,501388,마대자루(10매 80kg용 PAC),22 PAC,"79,160","29,406",28 PAC,"106,510","37,644",57 PAC,"204,600","76,259"
비식품,비식품기타,비식품기타,비식품기타,502201,가스점화기(권총형_50cm EA),4 EA,"120,920","96,730",6 EA,"188,190","145,094",8 EA,"241,840","193,459"
비식품,비식품기타,비식품기타,비식품기타,502202,가스점화기(스파크형_전자식_35cm EA),52 EA,"200,660","133,727",64 EA,"235,350","164,340",74 EA,"308,660","191,707"
비식품,비식품기타,비식품기타,비식품기타,506670,포모나 소스펌프(15ml/1펌프 EA),64 EA,"644,080","525,319",72 EA,"698,650","589,770",44 EA,"432,520","358,479"
비식품,비식품기타,비식품기타,비식품기타,506671,포모나 시럽펌프(7ml/1펌프 EA),12 EA,"53,890","35,686",18 EA,"77,680","54,031",19 EA,"78,780","57,430"
비식품,비식품기타,비식품기타,비식품기타,507600,3M 산가측정페이퍼(50입 PAC),19 PAC,"421,093","283,163",28 PAC,"576,690","414,836",11 PAC,"229,690","162,993"
비식품,비식품기타,비식품기타,비식품기타,507637,1883 시럽펌프(EA),15 EA,"88,330","61,490",11 EA,"56,280","43,630",1 EA,"4,640","4,066"
비식품,비식품기타,비식품기타,비식품기타,507973,진로발효 크린콜펌프(EA),25 EA,"202,410","142,881",12 EA,"100,280","67,714",12 EA,"98,830","68,793"
비식품,비식품기타,비식품기타,비식품기타,508029,진로발효 분무기(450ml 바이오크린콜용 EA),174 EA,"325,100","219,902",121 EA,"217,040","151,607",87 EA,"162,220","109,995"
비식품,비식품기타,비식품기타,비식품기타,508828,모닌 시럽펌프(1L EA),27 EA,"170,480","116,167",16 EA,"117,860","69,119",8 EA,"47,120","34,985"
비식품,비식품기타,비식품기타,비식품기타,508850,삼정 냅킨용기(벽걸이용 EA),1 EA,"6,780","4,332",,,,,,
비식품,비식품기타,비식품기타,비식품기타,508852,삼정 페이퍼타올케이스(핸드타올용 EA),17 EA,"133,480","88,471",7 EA,"60,400","36,227",7 EA,"52,590","36,470"
비식품,비식품기타,비식품기타,비식품기타,508853,삼정 점보롤케이스(점보롤용 EA),,,,,,,2 EA,"12,220","8,642"
비식품,비식품기타,비식품기타,비식품기타,509565,가스점화기(불꽃형_충전식_28cm EA),94 EA,"389,090","178,032",54 EA,"176,840","98,676",126 EA,"437,770","234,052"
비식품,비식품기타,비식품기타,비식품기타,509905,고무줄(노란색_1kg EA),1 EA,"11,000","6,416",,,,6 EA,"93,860","38,169"
비식품,비식품기타,비식품기타,비식품기타,510292,다빈치 소스펌프(EA),3 EA,"40,650","22,337",,,,1 EA,"12,010","7,705"
비식품,비식품기타,비식품기타,비식품기타,512357,드레텍 타이머(EA),5 EA,"58,250","38,437",2 EA,"20,400","14,516",6 EA,"62,410","43,548"
비식품,비식품기타,비식품기타,비식품기타,512641,창봉투(280*95*130mm_100입 샌드위치용 EA),1 EA,"11,000","8,540",,,,,,
비식품,비식품기타,비식품기타,비식품기타,512897,스티커(100입 제조/소분용 EA),,,,1 EA,"3,180","1,750",,,
비식품,비식품기타,비식품기타,비식품기타,513155,디스펜서(아크릴_L자형_80*45*35mm 위생장갑용 EA),5 EA,"86,200","35,178",,,,,,
비식품,비식품기타,비식품기타,비식품기타,513203,쓰레기통세트(플라스틱_6호_50L EA),,,,,,,1 EA,"25,520","11,013"
비식품,비식품기타,비식품기타,비식품기타,515835,기라델리 소스펌프(EA),41 EA,"523,040","405,916",45 EA,"607,080","434,508",13 EA,"179,440","130,421"
비식품,비식품기타,비식품기타,비식품기타,519871,붓(중 요리용 EA),1 EA,"21,100","5,412",,,,,,
비식품,비식품기타,비식품기타,비식품기타,520249,지라프 가스점화기(GP-2_스파크형 EA),5 EA,"11,500","9,910",,,,,,
비식품,비식품기타,비식품기타,비식품기타,520462,스티커(위생라벨_1000입 범용 EA),24 EA,"318,600","221,160",29 EA,"385,030","265,129",18 EA,"241,270","163,648"
비식품,비식품기타,비식품기타,비식품기타,522707,흥국F&B 소스펌프(자몽농축액전용 EA),1 EA,"12,500","9,250",2 EA,"38,900","17,500",1 EA,"13,890","9,028"
비식품,비식품기타,비식품기타,비식품기타,522927,라벨지(1000입 유통기한표시용 EA),24 EA,"995,660","632,100",22 EA,"926,060","578,617",20 EA,"836,840","526,763"
비식품,비식품기타,비식품기타,비식품기타,526364,리치스 시럽펌프(EA),76 EA,"194,600","138,383",63 EA,"170,430","115,503",36 EA,"92,620","66,147"
비식품,비식품기타,비식품기타,비식품기타,526365,세미 시럽펌프(스무디용 EA),56 EA,"578,600","385,898",58 EA,"551,000","399,108",47 EA,"478,340","326,261"
비식품,비식품기타,비식품기타,사무용품,326713,드림디포_3M 포스트잇(노랑_653_89607 EA),8 EA,"28,536","19,316",,,,,,
비식품,비식품기타,비식품기타,사무용품,326957,드림디포_ 코팅지(A4_100mic_359934 EA),,,,,,,1 EA,"12,990","8,790"
비식품,비식품기타,비식품기타,사무용품,326963,드림디포_에너자이저 건전지(MAX_D형_LR-20_83574 EA),,,,17 EA,"140,930","95,346",16 EA,"132,640","89,738"
비식품,비식품기타,비식품기타,사무용품,329267,드림디포_모나미 네임펜(흑색_F_84982 EA),3 EA,"27,330","19,593",4 EA,"36,440","24,665",,,
비식품,비식품기타,비식품기타,사무용품,329271,드림디포_모나미 네임펜(흑색_M_85046 EA),4 EA,"45,532","30,820",,,,,,
비식품,비식품기타,비식품기타,사무용품,329315,드림디포_모나미 볼펜(153_흑색_1.0mm_131040 EA),,,,,,,1 EA,"3,340","2,356"
비식품,비식품기타,비식품기타,사무용품,329413,드림디포_문화산업 칼라정부화일(F194-7_회색_10입_136882 EA),,,,3 EA,"8,040","5,425",,,
비식품,비식품기타,비식품기타,사무용품,329435,드림디포_문화산업 문서보관화일(F193-7_노랑_265215 EA),,,,3 EA,"9,360","6,324",,,
비식품,비식품기타,비식품기타,사무용품,340523,드림디포 투명테이프(16*25mm_3개입_98549 EA),10 EA,"12,200","8,544",,,,,,
비식품,비식품기타,비식품기타,사무용품,340925,드림디포_금성케이엔티 전기테이프(흑색_19mm*10m_100405 EA),5 EA,"2,550","1,677",,,,,,
비식품,비식품기타,비식품기타,사무용품,341223,드림디포_금성케이엔티 형광테이프(노랑_25mmx2_2입_146355 EA),20 EA,"36,400","24,149",,,,,,
비식품,비식품기타,비식품기타,사무용품,341300,드림디포_피스코리아 테이프컷터기(60*185*85mm_163031 EA),2 EA,"7,080","4,980",,,,,,
비식품,비식품기타,비식품기타,사무용품,341696,드림디포 홈베이킹봉투(소_120*220mm_20매_333916 EA),,,,1 EA,"1,520","1,129",,,
비식품,비식품기타,비식품기타,사무용품,341697,드림디포 홈베이킹봉투(중_150*265mm_20매_333917 EA),3 EA,"6,060","4,512",,,,2 EA,"4,040","3,008"
비식품,세제/소독제/세정제,세제,세제기타,233294,LG생활건강 과탄산소다(한입100%_1kg EA),6 EA,"40,200","26,829",12 EA,"82,400","54,194",26 EA,"180,230","116,712"
비식품,세제/소독제/세정제,세제,세제기타,509896,실리앙 섬유유연제(20L EA),,,,,,,1 EA,"23,430","14,056"
비식품,세제/소독제/세정제,세제,세제기타,512223,샤프란 섬유유연제(3.1L_릴랙싱아로마향 EA),,,,1 EA,"4,500","3,370",,,
비식품,세제/소독제/세정제,세제,세탁세제,195665,테크 산소크린(1Kg EA),2 EA,"25,490","10,949",2 EA,"22,910","9,436",1 EA,"11,900","4,956"
비식품,세제/소독제/세정제,세제,세탁세제,344326,무궁화 세탁세제(파워넘버원_800g EA),42 EA,"63,020","37,494",50 EA,"72,200","44,625",42 EA,"70,248","46,626"
비식품,세제/소독제/세정제,세제,세탁세제,501261,수퍼화이트 세탁세제(10kg EA),11 EA,"126,123","88,254",7 EA,"77,510","55,200",9 EA,"108,190","78,649"
비식품,세제/소독제/세정제,세제,세탁세제,501297,비트 세탁세제(지함_3kg EA),108 EA,"879,550","670,321",85 EA,"709,780","526,640",69 EA,"593,603","426,581"
비식품,세제/소독제/세정제,세제,세탁세제,501326,스파크 세탁세제(5kg EA),5 EA,"64,020","51,563",6 EA,"74,760","61,310",14 EA,"237,053","167,830"
비식품,세제/소독제/세정제,세제,식기세척기세제,191489,액큐 식기세척기세제(1L_고농축원액 리필용 EA),4 EA,"33,580","23,201",3 EA,"24,890","17,271",1 EA,"8,100","5,670"
비식품,세제/소독제/세정제,세제,식기세척기세제,191491,액큐 식기세척기린스(1L_고농축원액 리필용 EA),1 EA,"7,440","5,206",2 EA,"15,420","10,651",,,
비식품,세제/소독제/세정제,세제,식기세척기세제,199065,프레시원 식기세척기세제(20kg EA),4 EA,"52,860","37,266",4 EA,"53,390","36,580",2 EA,"25,480","18,085"
비식품,세제/소독제/세정제,세제,식기세척기세제,199066,프레시원 식기세척기린스(20kg EA),1 EA,"14,280","10,276",2 EA,"29,580","20,725",3 EA,"43,930","31,025"
비식품,세제/소독제/세정제,세제,식기세척기세제,232023,삼진 자동세척기세제(18L EA),,,,,,,1 EA,"17,940","9,394"
